adult,backdrop_path,genre_ids,id,title,original_language,original_title,overview,popularity,poster_path,release_date,softcore,video,vote_average,vote_count
False,/adLEtxJpjwrHuwCHnRmSfkkjJ6Q.jpg,"[12, 28, 27, 878]",9457,Deep Rising: El misterio de las profundidades,en,Deep Rising,"En el Mar de China, un transatlántico de lujo ha sido atacado por misteriosos monstruos marinos que han devorado a la mayor parte de la tripulación y los pasajeros. Unos mercenarios que abordan el barco para atracarlo tendrán que enfrentarse a las feroces criaturas junto a los pocos supervivientes que encuentran.",6.2886,/j5IC94xZd4KTtCbq5ZgnOS3zexn.jpg,1998-01-30,False,False,6.178,827
False,/zX0q1hPRon0SAIcRmTum06Khjll.jpg,"[28, 80, 18]",945937,Fast Charlie,en,Fast Charlie,"Charlie Swift (Pierce Brosnan), ha trabajado para el veterano jefe de la mafia Stan (James Caan) durante veinte años, operando hábilmente como un implacable profesional y eficiente asesino a sueldo. Cuando un jefe rival elimina a Stan y a todo su equipo, siendo Charlie el único superviviente, este decide vengar a su amigo sin detenerse ante nada.",4.0667,/z70TmAwynA2u7PKAr8uoLfmqsML.jpg,2023-12-08,False,False,6.177,303
False,/eZKJ6Ez3DhVamz1CG1zwUpdwaAS.jpg,"[878, 53]",530382,El lado siniestro de la Luna,en,In the Shadow of the Moon,"En 1988, el oficial de la policía de Filadelfia Thomas Lockhart (Boyd Holbrook), ansioso por convertirse en detective, comienza a seguirle la pista a un asesino en serie que misteriosamente resurge cada nueve años. Cuando los crímenes del asesino empiezan a desafiar cualquier explicación científica, la obsesión por descubrir la verdad amenaza con destruir su carrera, su familia y posiblemente su cordura.",2.4665,/72QkW7JATak8PjeYNmfgr6yQeXt.jpg,2019-09-27,False,False,6.177,1601
False,/iXXPaQPfQowpQ5UvhsHLj9BgFhe.jpg,"[27, 878]",126889,Alien: Covenant,en,Alien: Covenant,"Rumbo a un remoto planeta al otro lado de la galaxia, la tripulación de la nave colonial Covenant descubre lo que creen que es un paraíso inexplorado, pero resulta tratarse de un mundo oscuro y hostil cuyo único habitante es un ""sintético"" llamado David (Michael Fassbender), superviviente de la malograda expedición Prometheus.  Secuela de ""Prometheus"" (2012), a su vez precuela de ""Alien, el octavo pasajero"" (1979).",26.5662,/245tgZ3mTHWs0NRiPSwPjKobKHf.jpg,2017-05-09,False,False,6.177,9475
False,/r4X2xRrWleVgx0kahP27xRmm3ia.jpg,"[27, 53]",1083968,Blindado,en,Locked,Un ladrón irrumpe en un todoterreno de lujo y se da cuenta de que ha tropezado con una trampa compleja y mortal tendida por una misteriosa figura.,3.6457,/xIyIiJCss0HpychoUKFQYKiZiBH.jpg,2025-03-20,False,False,6.178,568
False,/wqBBbzbJcQKFjmq79Vw1ixcO6Ga.jpg,"[14, 18]",419831,I Kill Giants,en,I Kill Giants,"Barbara Thorson es una chica poco sociable e inadaptada cuya vida no es nada fácil, por lo que comienza a imaginarse un mundo fantástico donde existen criaturas gigantes de las que se tiene que encargar. Su única misión: detenerlas.",2.3048,/hrDbPQkEwkv7NQNpJ9UfwSZ1nC8.jpg,2017-11-15,False,False,6.176,1253
False,/kuXldgiMg0YZMD8XV4n2orFa1FX.jpg,"[10751, 28, 12, 10770, 35]",61717,Wendy Wu: La chica kung fu,en,Wendy Wu: Homecoming Warrior,"Wendy Wu es una chica normal hasta que descubre que es la reencarnación de una luchadora china con la misión de salvar el mundo. Gracias a su maestro budista Shen, Wendy podrá enfrentarse al malvado Yan Lo y librar al mundo del mal durante 90 años.",1.8986,/hYX3aGqCp6Q6yVbXK9YAl3M8UGz.jpg,2006-06-16,False,False,6.176,445
False,/8vREmZvEKvsz5Ptp1gazc9rAhts.jpg,"[12, 18]",13888,Regreso al lago azul,en,Return to the Blue Lagoon,"Dos jóvenes naúfragos mueren dejando solo a su hijo de dos años en la barca. El niño es recogido en alta mar por un barco, donde Sarah Hargrave, que viaja con su pequeña hija, se hace cargo del niño. Al declararse una epidemia de cólera y para evitar una muerte cierta, Sarah y los niños son puestos en una pequeña embarcación que, después de varios días a la deriva, llega a una isla desierta. Al morir Sarah, los jóvenes se quedan solos y deberán luchar por sobrevivir.",4.7501,/bmKxZRgUS4MMSKiN70ZkG5JPD6y.jpg,1991-08-02,False,False,6.176,1252
False,/8v8x4vVbRgrsdU3M4drnD7HQbfe.jpg,"[12, 53, 878]",331,Jurassic Park III (Parque Jurásico III),en,Jurassic Park III,"El doctor Alan Grant, ansioso por conseguir fondos que financien su estudio sobre la inteligencia del velociraptor, acepta la oferta de pareja de millonarios, Paul y Amanda Kirby, para sobrevolar la Isla Sorna, en Puerto Rico, poblada por dinosaurios creados genéticamente para un parque recreativo. Tras producirse un aterrizaje forzoso en la isla, Alan descubre que los Kirby estaban buscando a su hijo adolescente, perdido en la isla tras un accidente de parapente.",1.2551,/5GM4Nqc79PFE3IOqNKwmOxAWkX1.jpg,2001-07-18,False,False,6.176,7896
False,/nxWLeBDkzW9py6vBAkvQ7o68ZHM.jpg,"[27, 53]",1087388,Sting. Araña asesina,en,Sting,"Charlotte, una rebelde niña de 12 años, adopta a una pequeña araña como mascota que encuentra en su ruinoso edificio. Esta empieza a adquirir un tamaño gigantesco y su apetito es cada vez más insaciable. Es entonces cuando Charlotte y su familia se ven atrapados y obligados a luchar por su supervivencia.",2.9233,/udHL7wQ1EQtiL5FqGMq9IWIyy9z.jpg,2024-04-12,False,False,6.175,529
False,/kYJNrQ5say16fewLCdOVGjNpsX9.jpg,"[80, 53, 18, 36]",747687,La escuela católica,it,La scuola cattolica,En un barrio residencial de Roma hay una conocida escuela católica donde se educa a los hijos de la clase media alta. Las familias sienten que en ese entorno sus hijos podrán crecer protegidos de la agitación que impregna la sociedad y que una educación estricta les abrirá las puertas de un futuro brillante. En la noche del 29 al 30 de septiembre de 1975 esa fortaleza de valores irreprochables se derrumbó bajo el peso de uno de los crímenes más atroces de la época: la masacre del Circeo.,1.3486,/2Zywt6JhZfJgbN3qnUD2Ax0Jxv1.jpg,2021-10-07,False,False,6.2,452
False,/wJprgIXjjpV3iZcMdF76Hyen75e.jpg,"[878, 53, 27, 9648]",457041,Elizabeth Harvest,en,Elizabeth Harvest,"'Elizabeth Harvest' es una historia de ciencia ficción que reimagina el cuento de Barba Azul, en el que un hombre violento acostumbrado a matar a sus esposas se enfrenta a una nueva esposa que no está dispuesta a sufrir el mismo destino que sus predecesoras.",1.5974,/oiwY0z17ZqCPVSK1plvL11rSKuK.jpg,2018-08-10,False,False,6.175,389
False,/vzAOHT5z3J6xL5UebQPEnjqLpxD.jpg,"[35, 80]",209247,El arte de robar,en,The Art of the Steal,"Crunch Calhoun, un acróbata motociclista de tercera, y ladrón de arte en sus ratos libres, se junta con su escurridizo hermano para robar uno de los libros más valiosos del mundo. Pero para Crunch no se tratará sólo del libro, sino al mismo tiempo tener la posibilidad de reescribir algunos capítulos de su propio pasado.",1.6413,/bVAPHCh1LrMtlRXRKUpqNxDi6Yp.jpg,2013-09-20,False,False,6.175,621
False,/bF4YrmQKdA3v5CNZq8pc0CIqver.jpg,"[35, 10751]",15413,No le digas a mamá que la canguro ha muerto,en,Don't Tell Mom the Babysitter's Dead,"La madre de cinco revoltosos niños se va de viaje a Australia. Para ellos se abre un periodo de vacaciones y libertad, pero no cuentan con que la niñera contratada es severa, tiránica y perversa; y además, muere la primera noche de su trabajo. ¿Se lo dirán a mamá?",2.0447,/yY3PwsDyx4Lwnt6zeU7htz943SL.jpg,1991-06-07,False,False,6.175,489
False,/jIjVPKDow5ai8dbs4PgWmtqg9Ol.jpg,"[27, 53, 80]",11917,Saw V,en,Saw V,"Hoffman (Costas Mandylor) es la última persona viva para heredar el legado de Jigsaw (Tobin Bell). Pero cuando su secreto se ve amenazado, Hoffman debe iniciar la caza para eliminar todos los cabos sueltos. Nueva entrega de la saga dirigida por el mismo productor de diseño de las tres entregas anteriores.",4.3949,/1kxceLYLH3QB8QgtJeTDAQm1fjP.jpg,2008-10-23,False,False,6.175,3824
False,/hK19fcSgkAN6de6HlsJVlPYncwv.jpg,"[18, 27]",10489,Cujo,en,Cujo,"En una pequeña población norteamericana, un murciélago muerde a un entrañable perro San Bernardo y le contagia la rabia. A medida que avanza la enfermedad, el perro se vuelve más agresivo hasta llegar a aterrorizar a todo el vecindario.",3.3355,/x8PUdXCGSM6iDzzMonLRJukgGci.jpg,1983-08-10,False,False,6.176,1141
False,/vDBdstmX7z7g0yMQMWtWHJszJ4q.jpg,"[28, 35, 80]",10345,Superagente K-9,en,K-9,"El agente Tom Dooley, destinado al departamento de estupefacientes, persigue a un importante traficante de drogas desde hace tiempo. Sus jefes le han colocado por compañero a Jerry, un perro policía, adiestrado en la captura de alijos.",3.3538,/aroGPuJTZ6hz0okkQr39JwDFHJN.jpg,1989-04-28,False,False,6.175,1056
False,/97mRqLyRHDeNd3rdHukMu7u46hN.jpg,[18],399031,Happy End,fr,Happy End,"La película gira en torno a una familia burguesa y el drama de los refugiados. La familia posee un empresa en Calais, al lado de los campamentos donde viven miles de refugiados.",1.468,/jzX1x5tVoYa8ZWu9KOts9POOeec.jpg,2017-06-21,False,False,6.174,433
False,/qJJHILLr0IIlDkpQ7OJnyPXfERJ.jpg,"[27, 53, 80, 878]",13220,Splinter,en,Splinter,Una joven pareja de recién casados se resguarda de un voraz parásito mutante en una gasolinera. El parásito transforma a sus víctimas en unas máquinas mortíferas. La pareja deberá establecer amistad con un ex-convicto fugado de la cárcel para juntos acabar con el extraño ser.,3.2294,/a4jl76DjMBs6mugrzvBQbH5UvKF.jpg,2008-10-31,False,False,6.175,806
False,/8PU4tUGUdrKujKwkUkw3M9ZrAaw.jpg,[35],9899,Los productores,en,The Producers,"Remake de una película de Mel Brooks, que adaptaba una obra musical de Broadway, en la que dos hombres intentan defraudar a unas viejecitas sacándoles dinero para montar una obra de teatro.",2.9889,/fpc0CdxcoM9ziyhHgkBcn55eLOw.jpg,2005-12-25,False,False,6.2,517
False,/twWLgj5hHFUI9PWE5vpet0OIxjA.jpg,"[27, 80, 18, 53]",763149,Mudanza mortal,en,Aftermath,"Una joven pareja desesperada por salvar su matrimonio aprovecha una oferta y compra la casa de sus sueños, pero unos inquietantes sucesos revelan su tormentosa historia.",2.0356,/ewGMnKOQDmJLiPDQRATkL16CzAZ.jpg,2021-08-04,False,False,6.173,669
False,/pLhtSQX85R2E7q4X92kPE7IwUFx.jpg,[35],85872,"El Chef, la receta de la felicidad",fr,Comme un chef,"Jacky Bonnot, 32 años, amante de la alta cocina, sueña con triunfar en un gran restaurante. Pero la situación financiera de su matrimonio le obligó a aceptar puestos de trabajo que para nada cubrían sus aspiraciones.  Por otro lado Alexandre Lagarde es un reconocido chef de un restaurante con 3 estrellas Michelin. A pesar de su éxito, Lagarde ve peligrar su cómoda posición porque el grupo financiero que es dueño de sus restaurantes quiere implantar la ""cocina molecular"" en la carta.  El chef está falto de inspiración y quiere evitar a toda costa los cambios en su cocina. Es el punto en el que ambos personajes confluyen. Lagarde contrata a Jacky, que le dará un aire nuevo a su cocina y le ayudará a recuperar su inspiración, y Jacky podrá conseguir su sueño de ser un gran cocinero en un prestigioso restaurante.",1.1929,/h0oP8cgcDRvCKNCDbmqtzvSxckI.jpg,2012-03-07,False,False,6.2,640
False,/35b11n97MKmmkjJoJcx8tqHIVJ2.jpg,"[35, 10749]",2058,Adictos al amor,en,Addicted to Love,"Sam y Maggie (Matthew Broderick &amp; Meg Ryan) acaban de ser abandonados por sus respectivas amantes (Kelly Preston &amp; Tcheky Karyo), que se han ido a vivir juntos a un apartamento. Maggie quiere vengarse y Sam desea recuperar a su novia, así que los dos se van a vivir a un edificio abandonado enfrente de la casa de la ex-novia de Sam para poder elaborar un plan de venganza. Pero la hostilidad inicial que hay entre ambos empezará a dar paso al amor.",1.8114,/yiDND4hbwSyFhrakPEGdoWHQGIc.jpg,1997-05-23,False,False,6.173,448
False,/2ha0wAOqrUcLScStWQcgeOOXapQ.jpg,"[10749, 14, 18]",1241921,Un gran viaje atrevido y maravilloso,en,A Big Bold Beautiful Journey,"Sarah y David son dos solteros que se conocen en la boda de un amigo común y, pronto, por un sorprendente giro del destino, se embarcan en Un gran viaje atrevido y maravilloso, una aventura divertida, fantástica y arrolladora en la que reviven juntos momentos importantes de sus respectivos pasados, descubriendo cómo han llegado a donde están.",4.8537,/7Ja9exbCZBl3TEHRTWPESHoiln0.jpg,2025-09-17,False,False,6.172,411
False,/3MWKCgI8dQGcWS1VL1fACItfWP5.jpg,"[12, 28, 53, 80]",81390,Un lugar solitario para morir,en,A Lonely Place to Die,"Un grupo de cinco alpinistas se encuentra escalando las montañas de Escocia cuando, accidentalmente, dan con una niña que ha sido enterrada viva. Tras rescatarla, se dirigen al pueblo más cercano en busca de ayuda, pero los captores de la chica los están vigilando de cerca.",2.1767,/93y5Wn21ufOI53shD3qUR0usI5I.jpg,2011-04-09,False,False,6.172,650
False,/zE4I9YvrrMUfwDZ3zLiN10eRZxG.jpg,"[27, 53]",11357,Halloween 4: El regreso de Michael Myers,en,Halloween 4: The Return of Michael Myers,"Michael Myers, un psicópata que mató a dieciséis personas, acabó siendo capturado por su propio médico, el doctor Lomis. Tras pasar diez años encarcelado en una prisión de máxima seguridad, Myers es trasladado, en estado catatónico, al Instituto Mental de Richmond. Pero inexplicablemente se vuelve a escapar con el fin de asesinar a su único familiar vivo, su sobrina Jamie Lloyd. De nuevo el doctor Lomis intentará atraparlo.",4.2669,/dajbRAwMb2hLGrTQwOHeCc6ouPR.jpg,1988-10-21,False,False,6.171,2070
False,/lzLzKXq2C0kL5Pu7VW5sNl5KV6L.jpg,"[80, 28, 53, 9648]",597433,Beckett,it,Beckett,"Beckett (John David Washington), un estadounidense de vacaciones en Grecia, se convierte en víctima de una persecución tras un brutal accidente. Mientras emprende una huida desesperada por Grecia para salvar el pellejo, llegar a la embajada de Estados Unidos y lavar su nombre, la tensión va en aumento a medida que las autoridades estrechan el cerco, el malestar político aumenta, y Beckett se va adentrando más y más en una peligrosa e intrincada conspiración.",1.4214,/hGIxOfxsgcNS8aco8xgFlv3rYnt.jpg,2021-08-04,False,False,6.171,738
False,/lLZdvnt25Jg5R9Cece3EYKnTsrW.jpg,"[28, 53]",136418,Redención,en,Hummingbird,"Joey Jones (Jason Statham) es un ex soldado de las Fuerzas Especiales, vagabundo y atormentado por un trágico pasado. Harto de las injusticias que ve constantemente a su alrededor, los acontecimientos le llevan a convertirle en un “ángel vengador”. Pronto verá como su pasado se mezcla con su turbio presente y cómo sus intentos de forjar una nueva vida comienzan a desmontarse.",5.067,/7y9HJW8qgcqEZuT9Ioj1CwpArD7.jpg,2013-05-07,False,False,6.171,1878
False,/fYIXyQnhpGjoCeXDKDpmzKHLZeW.jpg,"[53, 80]",9039,Atrapada,en,Trapped,"Tres criminales expertos en chantajear a familias ricas, secuestran a una niña de seis años. Pero esta vez se han equivocado de familia, ya que los padres de la niña están decididos a llegar a dónde sea con tal de recuperar a su hija.",2.5141,/sA1p8RQQp5z9JjhEbBW1tWdCqLV.jpg,2002-09-20,False,False,6.171,622
False,/k0bZfbtwZvMtKazaabeLVGQLhGg.jpg,"[80, 28, 18]",689700,Clean,en,Clean,"Atormentado por una vida pasada, el basurero Clean intenta una vida de tranquila redención. Pero cuando sus buenas intenciones lo marcan como objetivo de un jefe del crimen local, Clean se ve obligado a reconciliarse con la violencia de su pasado.",1.4039,/1NACb4pEUi80FgoRHVmyB8RBjlb.jpg,2022-01-28,False,False,6.17,451
False,/fwJlEM5MNUUg6dA6Mxruw4guzSW.jpg,"[878, 53, 27]",411143,Tau,en,Tau,Julia es secuestrada por un inventor que la usa como conejillo de indias para sus invenciones robóticas y que intentará escapar como pueda del encierro al que ha sido sometida.,1.8142,/qqYOlCee3X7cKg05EOQH1htcHmy.jpg,2018-06-29,False,False,6.17,1377
False,/10OzC1HoKp2AwkaPktH3HsQM2u5.jpg,"[27, 53]",341006,El experimento Belko,en,The Belko Experiment,"Un grupo de 83 americanos expatriados que trabajan en un edificio de Sao Paulo, Brasil, se ven atrapados en su lugar de trabajo mientras una voz les hace plantearse dudas morales sobre qué hacer en situaciones límites.",2.8653,/zvYgZFoEc2AzFktwIv78rj4qn3e.jpg,2017-03-17,False,False,6.171,1676
False,/5eaS62YjA5Z7WPcf4quyZa5VpeO.jpg,"[27, 53]",27374,Lake Mungo,en,Lake Mungo,"Una madre angustiada llama a la policía: su hija ha desaparecido mientras estaba nadando. Las malas noticias no tardan en confirmarse; la pequeña Alice ha muerto y sus padres y su hermano Matthew deben enfrentarse al dolor de la pérdida. Sin embargo, todos se empeñan en devolver a la vida a la niña. La madre busca ayuda psíquica llamando a la radio y Matthew se aferra a su cámara de vídeo pensando que las imágenes revelarán la presencia de su hermana.",3.5233,/g0zCELYfBfSv8TOGC13buABVN53.jpg,2009-07-30,False,False,6.171,696
False,/o1QOSrwY9cjkEi1f9RL3tYxUFta.jpg,"[18, 28, 53, 80]",10425,Bobby Z,en,The Death and Life of Bobby Z,"A Tim Kearney, un antiguo marine que está en la cárcel, un agente de la DEA (Agencia antidroga norteamericana) le hace una oferta: podrá obtener la libertad si se hace pasar por Bobby Z, un capo de la droga que ha muerto recientemente. Sin embargo, el plan no sale tal y como estaba previsto, y Kearney se verá obligado a huir con el hijo de Bobby Z, un niño de doce años.",1.6426,/otL2H9nJOSuBS80qAjiE1YtoipY.jpg,2007-07-23,False,False,6.17,408
False,/8BsZeEl8gArwpYIBXyJ2WdreF8I.jpg,"[18, 878, 53]",2577,Código 46,en,Code 46,"Una visión futurista de Shangai que presenta una sociedad en la que los recuerdos pueden ser borrados y los peligros pueden predecirse. William (Tim Robbins), enviado a Shangai para investigar un fraude en la compañía de seguros Sphinx, tiene un virus que le permite leer la mente de los demás. Maria (Samantha Morton), que trabaja en Sphinx creando ""papelles"", documentos indispensables para que la gente pueda hacer cualquier cosa, es la persona que está cometiendo el fraude, vendiendo ""papelles"" falsos a las personas que Sphinx no admite como asegurados.",2.4508,/6mmYU5rXYItslLMiqM2LxeoCJnO.jpg,2003-09-02,False,False,6.2,399
False,/kYeDbAfdI0b5tkd0z49lm22pQYG.jpg,"[80, 18]",326285,American Pastoral,en,American Pastoral,"Seymour Lvov, “el Sueco”, es un exitoso hombre de negocios con una vida perfecta que ve como su estabilidad familiar peligra por la turbulenta situación política estadounidense de la década de los 60. La tormenta se desata cuando su hija Merry desaparece tras ser acusada de cometer un acto violento. Lvov se dedicará a buscarla y a reunir a su familia. Lo que descubre remueve sus cimientos, forzándole a mirar más allá de la superficie y afrontar el caos que está forjando el mundo a su alrededor: ninguna familia americana volverá a ser la misma.",1.2855,/zfgstcDllBokre3LIb8vRpPq6Ac.jpg,2016-10-20,False,False,6.169,744
False,/ytwTVas9vms9dh510TX5i25gV7e.jpg,[18],157851,Maps to the Stars,en,Maps to the Stars,"Un cuento moderno sobre la obsesión por la popularidad. Stafford Weiss es terapeuta y escribe libros de autoayuda. Tiene una mujer sobreprotectora, un hijo antigua estrella de la TV en rehabilitación y una hija que acaba de salir del psiquiátrico. La principal cliente de Stafford es una famosa actriz, a punto de interpretar el papel que hizo su madre en los años 60.",2.6364,/oUCTdSKwu3zIrbpvfZezwhssLkw.jpg,2014-05-21,False,False,6.17,1149
False,/5fsyOL5sNA4jpqgl9WsxHgbgTja.jpg,"[80, 18, 53]",11892,Asesinato... 1-2-3,en,Murder by Numbers,"Una pareja de adolescentes -Richard (Ryan Gosling), el más popular de clase, y el tímido Justin (Michael Pitt)-, ambos de buena familia y con una mente fría y siniestra, intentan conseguir el crimen perfecto. Para demostrarlo asesinan a una mujer con el único fin de demostrar que son lo suficientemente inteligentes como para salir impunes de cualquier situación. La detective Cassie Mayweather (Sandra Bullock, también la productora ejecutiva del film) y su compañero Sam (Ben Chaplin) serán los encargados de investigar el caso.",2.8926,/6R509mblt48C96BMvYmS9UeFRvM.jpg,2002-04-19,False,False,6.2,1181
False,/2vwdO2ist8YgKg60p4N7S8Hwd0A.jpg,"[12, 35]",11418,Las vacaciones europeas de una chiflada familia americana,en,National Lampoon's European Vacation,"Clark tiene la idea de volver a pasar unas vacaciones con su familia. Para ello ha trabajado duro y ha conseguido un viaje a Europa. Gran Bretaña, Alemania, Francia e Italia serán las damnificadas.",5.0583,/p3PlLApKSrR1j36ry3k9uqPQSqu.jpg,1985-07-25,False,False,6.2,1000
False,/6Jw1a3ctW5eQjonmPCwPrOeYVNN.jpg,"[28, 35, 10751]",11286,Los locos del Cannonball,en,The Cannonball Run,"Popular comedia de los años ochenta que tiene como eje central una frenética carrera de coches. Varios personajes se reúnen para competir en una importante carrera automovilística transcontinental denominada Cannonball. El motivo de la carrera es atravesar de costa a costa los Estados Unidos, y no existe ningún tipo de reglas ni normas. Los concursantes harán todo lo posible para ganar la competición, y utilizarán toda clase de trucos para acabar con sus contrincantes.",7.4183,/AoaKL53l0oNUKquJiWjhMIaG8QZ.jpg,1981-06-19,False,False,6.169,703
False,/zE7DPxbY0u6vRLftpoYAG4QYXzY.jpg,"[878, 28, 18, 53]",11234,El último hombre... vivo,en,The Omega Man,"Como consecuencia de la guerra bacteriológica entre Rusia y China, un solo individuo parece ser el único superviviente: se trata del coronel Neville, famoso científico, que se salva gracias a una única dósis de vacuna que estaba experimentando. A partir de este momento, y durante dos largos años, tendrá que defenderse del asedio de unos seres que también han conseguido salvarse, pero que, al no poseer la defensa de unos anticuerpos, han ido degenerando hasta convertirse en unos seres monstruosos, y cuyo único afan es acabar con Neville, en el que polarizan la responsabilidad de la destrucción de la humanidad.",2.2384,/pR6gbM0uKtKeYZEvSdzoehyAEpU.jpg,1971-08-01,False,False,6.169,621
False,/hwpbTeZEaKKUfiUjc2FJZpv7uAI.jpg,"[27, 9648]",516632,The Empty Man,en,The Empty Man,"Después de que un grupo de adolescentes de una pequeña ciudad del medio oeste comienza a desaparecer misteriosamente, los lugareños creen que es obra de una leyenda urbana conocida como ""El hombre vacío"", por lo que un policía retirado investiga y lucha por dar sentido a las historias, descubre un grupo secreto y sus intentos de convocar a una entidad mística y horrible, y pronto su vida, y las vidas de sus seres cercanos, correrán grave peligro.",7.2033,/qzLdnrpMkM9BXmGY1FOz1tK1f30.jpg,2020-10-22,False,False,6.165,1037
False,/agnO4yvC1H05nEbqonBZ5TH7EcE.jpg,"[14, 10751, 18, 10770]",50479,Avalon High,en,Avalon High,"Sigue la historia de Allie, una estudiante de intercambio que ha llegado a ""Avalon High"", y que curiosamente descubre que sus nuevos compañeros de clase son la reencarnación del Rey Arturo su corte y de los caballeros de la mesa redonda. Adaptación contemporánea de la leyenda del Rey Arturo.",1.5754,/jyt41Z8Up17DYKE1krZCa3slCI5.jpg,2011-01-28,False,False,6.168,573
False,/1ajUdpDtgR64pVu7HjC3VCpBSXp.jpg,"[10751, 35, 18, 10749]",13969,Una hija diferente,en,First Daughter,"Samantha, la hija del presidente de Estados Unidos, pide a su padre que le permita ir a la Universidad sin ser vigilada por el Servicio Secreto. Allí se enamorará de un joven que esconde un secreto.  Un año después de terminar ""Dawson Crece"", la serie que la lanzó a la fama, Katie Holmes protagonizó esta comedia romántica ubicada en la Casa Blanca. Dirigida por el actor Forest Whitaker, en su quinta incursión tras las cámaras, la cinta tuvo un secundario de lujo: Michael Keaton en el papel de presidente de los Estados Unidos.",4.1327,/6fho0dEOoJdtdSZNalx5nIK6IxW.jpg,2004-09-24,False,False,6.168,1012
False,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,"[27, 53]",13186,Km. 666 II: Camino sangriento,en,Wrong Turn 2: Dead End,El coronel retirado Dale Murphy es el presentador de un reality apocalíptico simulado en el cual se reta a los participantes a sobrevivir en un área salvaje y remota del estado de Virginia... Pero el show televisivo se convierte en una auténtica lucha a vida o muerte cuando los concursantes comprenden que están siendo perseguidos por una familia endogámica de degenerados caníbales decididos a convertirlos a todos en su cena...,9.8729,/chskPoHeqWIiWzeZLpuQSeXLBtM.jpg,2007-08-25,False,False,6.168,1563
False,/e5ecjQw8AK0e924UIkMOUTxGhMj.jpg,[27],12262,Las colinas tienen ojos,en,The Hills Have Eyes,"Camino de California, una típica família de clase media norteamericana sufre una avería en medio del desierto. A partir de ese momento, el viaje se tornará un calvario para ellos, intentando sobrevivir a una siniestra familia de caníbales... (FILMAFFINITY)",2.4353,/44S7HItmXezSUHWdlYDQhE892bV.jpg,1977-07-22,False,False,6.169,1007
False,/agnO4yvC1H05nEbqonBZ5TH7EcE.jpg,"[14, 10751, 18, 10770]",50479,Avalon High,en,Avalon High,"Sigue la historia de Allie, una estudiante de intercambio que ha llegado a ""Avalon High"", y que curiosamente descubre que sus nuevos compañeros de clase son la reencarnación del Rey Arturo su corte y de los caballeros de la mesa redonda. Adaptación contemporánea de la leyenda del Rey Arturo.",1.5754,/jyt41Z8Up17DYKE1krZCa3slCI5.jpg,2011-01-28,False,False,6.168,573
False,/1ajUdpDtgR64pVu7HjC3VCpBSXp.jpg,"[10751, 35, 18, 10749]",13969,Una hija diferente,en,First Daughter,"Samantha, la hija del presidente de Estados Unidos, pide a su padre que le permita ir a la Universidad sin ser vigilada por el Servicio Secreto. Allí se enamorará de un joven que esconde un secreto.  Un año después de terminar ""Dawson Crece"", la serie que la lanzó a la fama, Katie Holmes protagonizó esta comedia romántica ubicada en la Casa Blanca. Dirigida por el actor Forest Whitaker, en su quinta incursión tras las cámaras, la cinta tuvo un secundario de lujo: Michael Keaton en el papel de presidente de los Estados Unidos.",4.1327,/6fho0dEOoJdtdSZNalx5nIK6IxW.jpg,2004-09-24,False,False,6.168,1012
False,/o2SeAw8ARPB1D8oudCRJcxW3w60.jpg,"[27, 53]",13186,Km. 666 II: Camino sangriento,en,Wrong Turn 2: Dead End,El coronel retirado Dale Murphy es el presentador de un reality apocalíptico simulado en el cual se reta a los participantes a sobrevivir en un área salvaje y remota del estado de Virginia... Pero el show televisivo se convierte en una auténtica lucha a vida o muerte cuando los concursantes comprenden que están siendo perseguidos por una familia endogámica de degenerados caníbales decididos a convertirlos a todos en su cena...,9.8729,/chskPoHeqWIiWzeZLpuQSeXLBtM.jpg,2007-08-25,False,False,6.168,1563
False,/vNdulTZXaL11xFs7FWCnxEE7wqR.jpg,"[10749, 35, 18]",11355,Nunca me han besado,en,Never Been Kissed,"Josie Geller trabaja como correctora en un importante periódico, aunque lo que realmente desea es convertirse en periodista. De pronto se le presenta la oportunidad que tanto había estado esperando: su primer trabajo como reportera, en el que deberá infiltrarse en un instituto. Allí revivirá su frustrada adolescencia, pero también conocerá a un profesor que la ayudará a integrarse.",3.4533,/iPBXeKEKW4IAxrgwD2bLjmlhjBs.jpg,1999-04-09,False,False,6.168,1589
False,/1ZGPaOYfEe4DW2yFQok98TZCm4C.jpg,"[18, 35, 10749]",10739,Todo lo demás,en,Anything Else,"Jerry Falk es un aspirante a escritor de Nueva York, que se enamora a primera vista de una joven rebelde llamada Amanda. A pesar de todo lo que Jerry ha oído sobre la vida pronto descubre que ésta, junto a la impredecible Amanda, no tiene nada que ver con cualquiera de sus experiencias anteriores.",1.9646,/awb9lNEJftD5pAGMdtuBbhWewzU.jpg,2003-08-27,False,False,6.168,665
False,/3lrNJ5jNqKq9UpQrXo8FNFzyoE4.jpg,"[27, 53, 80]",663,Saw IV,en,Saw IV,"A pesar de la muerte de Jigsaw, y para salvar la vida de dos de sus colegas, el teniente Rigg se ve obligado a participar en un nuevo juego, que promete ponerlo a prueba hasta el límite.",6.5064,/owzhppFoegtjAkEhyxQhRtgPl96.jpg,2007-10-25,False,False,6.167,4133
