title,release_date,popularity,original_language,overview,genre_ids,adult,poster_path
Objetivo: La Casa Blanca,2013-03-20,22.4606,en,"Mike Banning  es un agente del Servicio Secreto estadounidense que, tras un accidente de coche en el que únicamente puede salvar la vida del presidente, decide dejar su trabajo. Pero cuando un comando ataca la Casa Blanca y toma como rehenes al presidente y a su equipo, Banning entrará de nuevo en acción.","[28, 53]",False,/3AWmaBCfX6x3KTa4w5rGLMevNdU.jpg
La pesca del salmón en Yemen,2012-03-09,1.7233,en,"El doctor Alfred Jones (Ewan McGregor), miembro del Centro Nacional para el Fomento de la Piscicultura, debe su reputación a un trabajo pionero sobre la reproducción de los moluscos. Cuando su jefe le pide que estudie la posibilidad de introducir el salmón en Yemen, rechaza la propuesta rotundamente. Lo que ignora es que detrás del proyecto está un acaudalado jeque árabe (Amr Waked), empeñado en exportar el arte de la pesca con mosca al norte de Yemen. Sin embargo, el disparatado proyecto capta la atención de un ambicioso asesor del primer ministro, que ve en él una excelente oportunidad para mejorar el prestigio del Reino Unido en Oriente Medio y, de paso, consolidar su futuro político. Cuando el proyecto se pone en marcha, el doctor Jones se ve obligado a reconsiderar su dictamen inicial y a colaborar con la joven y atractiva representante del jeque (Emily Blunt).","[18, 10749, 35]",False,/6jLk51WI6Xo5awyHcXODNoIX0A.jpg
La máscara de cristal,2005-01-25,5.0915,en,"Helena es una chica que trabaja en el circo de su familia pero que sueña, aunque parezca extraño, con abandonarlo y llevar una vida normal. Pero, en lugar de ello, de repente, aparece sumida en un extraño viaje por las Tierras Oscuras, un paisaje fantástico habitado por gigantes, pájaros mono y peligrosas esfinges. Helena deberá encontrar la Máscara de Cristal, un objeto cuyo enorme poder es su única esperanza para escapar de las Tierras Oscuras, despertar a la Reina de la Luz y volver a casa.",[14],False,/rh9fS7hOp1fMPfTLQFHpTe4z5j4.jpg
Hellbound: Hellraiser II,1988-12-23,2.8874,en,"Kirsty Cotton acaba recluida en un sanatorio donde intenta olvidar la pesadilla vivida con la muerte de sus padres. Sin embargo, allí coincide con el siniestro Doctor Channard, quien encuentra en la joven la pieza que necesita para llegar al éxito en sus intentos de encontrar la puerta a una dimensión oculta.","[27, 53]",False,/xS7qm6Tosxs0Q5o1b62C9nVbOqQ.jpg
¡Shazam! La furia de los dioses,2023-03-15,7.9173,en,"Billy Batson y sus hermanos adoptivos, que se transforman en superhéroes al decir ""¡Shazam!"", se ven obligados a volver a la acción y luchar contra las Hijas de Atlas, a quienes deben evitar que use un arma que podría destruir el mundo.","[35, 28, 14]",False,/xCxwaQeoIr4FcjlPgHfzog0x4B8.jpg
Despidiendo a Yang,2022-03-04,3.2281,en,"Un hombre y su hija intentan salvar por todos los medios posibles la vida de Yang, un robot mitad asistente y mitad niñera, al que consideran un miembro más de su familia.","[878, 18]",False,/7POMD21p0ISkSPY3GRv9qkefStF.jpg
Amor a segunda vista,2014-09-26,2.0066,en,"Después de una aventura de una noche, dos desconocidos que se conocen a través de una página de contactos de Internet, se ven obligados a pasar juntos el fin de semana encerrados en un apartamento a causa de una gran nevada en Manhattan.","[10749, 35]",False,/dpo6JuV9E5yJZTetliiQRPd2n8W.jpg
En el punto de mira,2008-02-01,5.6239,en,"El presidente de los Estados Unidos viaja a Salamanca para dar una conferencia. En medio del mitin, alguien intenta atentar contra su vida. La historia está contada a través de los ojos de ocho testigos: ocho versiones distintas sobre un único hecho. ¿Qué ocurrió realmente?","[18, 28, 53, 80]",False,/mQJUd5tlR9qBSokuAqmaRuP8sv.jpg
Lamborghini: El hombre detrás de la leyenda,2022-11-17,2.6193,en,"Sigue el lanzamiento de la carrera de Lamborghini como fabricante de tractores, creador de vehículos militares durante la Segunda Guerra Mundial y diseñador de automóviles Lamborghini, que lanzó en 1963 como la empresa de automóviles deportivos de alta gama Automobili Lamborghini.","[18, 36]",False,/lFU87NOeh6l4eos0Ahgigp6rL4P.jpg
Un espía y medio,2016-06-15,5.6183,en,"Un letal agente del la CIA (Johnson), víctima de acoso escolar en su adolescencia, vuelve a casa para asistir a una reunión de antiguos alumnos. Con la excusa de estar trabajando en un caso secreto, consigue la ayuda del chico popular en los años de Instituto (Hart), que ahora es un aburrido contable y vive añorando sus años de gloria. Para cuando el pobre oficinista se da cuenta del embrollo en el que se está metiendo, es demasiado tarde para desentenderse y su nuevo amigo, con maniobras cada vez más impredecibles, le arrastra a un mundo de tiroteos, traiciones y espionaje que les obligará a jugarse el cuello en incontables ocasiones.","[28, 35]",False,/vOZnX2PXASGjWXJdJSR4RjATDun.jpg
El rostro de la muerte,1976-11-13,1.6265,en,"Alice es una extraña y problemática niña que vive con su madre y con Karen, su hermana pequeña. Cuando Karen muere durante su primera comunión, las sospechas recaen inmediatamente sobre Alice. Cuando la niña es acusada, su padre separado inicia una investigación en busca de la verdad...  Primera incursión en la gran pantalla de Brooke Shields.","[27, 9648, 80, 18, 53]",False,/z48xhDNVojmICcQrMYLb7FFBQiw.jpg
A por todas: Vamos a triunfar,2007-10-29,0.1436,en,"Los Guerreros Jets de la Costa han sido los amos del Campeonato Nacional de Animadores durante los últimos años. Ahora, los enérgicos Tiburones de la Costa Oeste creen moverse como nadie y que serán ellos los campeones. Pero cuando se les cae el mundo encima y sus sueños de hacerse con el premio corren peligro, los capitanes de ambos equipos se dan cuenta de que tendrán que arrimar el hombro e ir a por todas.",[35],False,/ySgmepMABU22MyvrBeaE7twu1cB.jpg
Curso 1984,1982-08-20,2.1922,en,"Andrew Norris es el nuevo profesor de música del Lincoln High School, un problemático instituto de Los Angeles. Allí conoce a Peter Stegman y su banda de punkies, un grupo muy conflictivo que hace la vida imposible a profesores y alumnos. Pero lo que cree sólo un problema con unos chicos rebeldes dará lugar a un brutal baño de sangre.","[28, 80, 18, 53]",False,/AtOSqiPLcPVUrSr98PgekyJEhAb.jpg
Sweet Home Alabama,2002-09-26,5.0205,en,"Melanie es una diseñadora de moda de Nueva York prometida al soltero de oro de la ciudad. Pero la joven esconde un pasado lleno de secretos. Como por ejemplo Jake, un apuesto sureño con el que se casó en el instituto y que se niega a concederle el divorcio. Decidida a terminar con su tormentoso matrimonio de una vez por todas, Melanie regresa a su casa en Alabama para enfrentarse a su pasado. Allí comprende que aunque una chica se marche del Sur, el Sur nunca la abandona.","[35, 10749]",False,/y7SPyBWpDMgQOQtXQwesOnqx29O.jpg
El peque se va de marcha,1994-07-01,7.1027,en,"En una bonita mañana de verano, en un privilegiado suburbio de una gran ciudad, Baby Bink se dispone a comenzar su mañana como siempre suele hacer: su desayuno, un relajado baño y su libro de cuentos favoritos: ""El bebé va de paseo"". Pero la tranquila vida de Baby Bink se ve amenazada cuando es secuestrado por una banda de inteligentes ladrones que se hacen pasar por fotógrafos de niños. Los secuestradores pronto se darán cuenta de lo difícil que resulta cuidar de un bebé y, aunque no intencionadamente, Baby Bink se dispone a explorar la ciudad y esos sitios que tan bien conoce de su libro de cuentos. Los secuestradores pasarán por toda clase de aventuras y situaciones límites tratando de localizar al bebé que, inteligentemente, ha tomado un día libre.","[35, 12, 10751, 80]",False,/tc5ShLqS9MTlvWDqAH12lDAMjcQ.jpg
Los tres mosqueteros. Milady,2023-12-13,3.7849,fr,"Desde el museo del Louvre al Palacio de Buckingham, pasando por las alcantarillas de París al asedio de La Rochelle... En un reino dividido por guerras religiosas y bajo la amenaza constante de la invasión británica, un grupo de hombres y mujeres empuñarán sus espadas y unirán su destino al de Francia.","[12, 28, 18]",False,/cxttOyp3kVIuR86bUOLOcfkYpYN.jpg
Hardcore Henry,2015-09-12,3.7081,en,"Minuto 1. No recuerdas nada. Tu esposa (Haley Bennett) te acaba de revivir. Te dice que te llamas Henry. Cinco minutos más tarde, te han disparado, la han secuestrado y debes rescatarla. ¿Quién la tiene? Su nombre es Akan (Danila Kozlovsky), un poderoso señor de la guerra que cuenta con un ejército de mercenarios y un plan para dominar el mundo. Estás en la para ti desconocida Moscú y todos te quieren muerto. Todos, menos un misterioso británico llamado Jimmy (Sharlto Copley). Parece que esta de tu lado, pero no estás seguro. Si puedes sobrevivir a la locura y develar el misterio, tal vez puedas descubrir la verdad tras tu identidad.","[28, 12, 878]",False,/wqu4G6sghlca1CGBIa5TXKVtGLP.jpg
En qué piensan los hombres 2,2014-06-20,2.4498,en,"Todas las parejas se reencuentran para una boda en Las Vegas, pero los planes de un fin de semana romántico se tuercen cuando distintas casualidades los ponen en situaciones comprometedoras que amenazan con estropear el gran evento.","[35, 10749]",False,/iRiOwsxxVGJIDsG3y6VQcZifJ5r.jpg
El emperador y sus locuras 2: La gran aventura de Kronk,2005-12-05,3.7792,en,"Después de sus alocadas aventuras con el Emperador Kuzco y Pacha, el entrañable Kronk ha empezado una nueva y feliz vida trabajando como chef en su propio restaurante. Todo parece ir a las mil maravillas hasta que Kronk recibe la noticia de que su padre piensa hacerle una visita. Para que Papi se sienta orgulloso de él, Kronk decide aceptar la ayuda de la astuta y malvada Yzma, que promete convertirle en un “hombre de provecho”. Sin embargo, antes de que pueda darse cuenta, Kronk está metido en un montón de líos, de los que sólo podrá salir con la ayuda de sus amigos, que le enseñan la importancia de ser uno mismo...","[16, 35, 10751]",False,/OZnuddsgtCf9UeHdD0iopZgO2X.jpg
El número 23,2007-02-23,3.6102,en,"Narra la historia de un hombre obsesionado con un libro, cuyo relato parece describir detalles de su vida íntima. El hombre comenzará a sentirse amenazado y desarrolla una paranoia por un número que se repite una y otra vez en todo el libro: el 23.","[53, 9648, 80]",False,/h0T3FmHI7PFhUseoySCBPFjxP0O.jpg
My Blueberry Nights,2007-11-28,2.2532,cn,"Elizabeth (Norah Jones) es una joven que comienza un viaje espiritual a través de América en un intento de recomponer su vida tras una ruptura. En el camino, enmarcada entre el mágico paisaje urbano de Nueva York y las espectaculares vistas de la legendaria Ruta 66, la joven se encontrará con una serie de enigmáticos personajes que le ayudarán en su viaje.","[18, 10749]",False,/9uYgt4XW0TvTkYcm9fcByJgICsk.jpg
"Soñando, soñando... triunfé patinando",2005-03-17,2.9446,en,"La empollona Casey Carlyle siempre se ha sentido un bicho raro. Mientras se debate entre su fantasía de convertirse en una estrella del patinaje artístico y el atosigante carácter de su madre, que ha planeado un futuro para ella en Harvard, Casey sólo sueña con parecerse a Nikki, Tiffany y Gen, tres prodigios del patinaje de élite dispuestos a dejarse la piel en el Circuito Nacional de Estados Unidos (y con posibilidades de ganar). Casey tiene la oportunidad de entrenar junto a Gen y su preparadora, una antigua campeona de patinaje venida a menos que resulta ser la madre de Gen.","[10751, 18, 35]",False,/dTH6whROoMRkP3Ax6vFJwwyqDwj.jpg
Enfrentados,2007-01-26,2.1278,en,"Cinco años después de acabada la Guerra Civil Norteamericana (1861-1865), el coronel confederado Morsman Carver contrata a varios hombres para que le ayuden a capturar en las Montañas Rocosas a Gideon, un hombre del que ha jurado vengarse.","[37, 28, 18]",False,/1YZGTe73h49lcOU34oZpm1JOnRM.jpg
Phillip Morris ¡Te quiero!,2010-02-04,1.7942,en,"La historia se centra en Steven Russell, un modélico y convencional padre de familia que tras sufrir un accidente de tráfico decide dejar atrás la farsa que estaba viviendo: es gay y además lo sabe desde niño. Así, Steven comienza una nueva y disipada vida, viéndose obligado a cometer una serie de fraudes para poder costearse sus gastos. Sus acciones lo conducirán a la cárcel, donde se enamora de su compañero de celda, Phillip Morris, con quien inicia una relación. Sin embargo, el sistema penitenciario separará a la pareja, y Russell perpetrará varios intentos de fuga para reunirse de nuevo con su amado.","[35, 80, 18, 10749]",False,/7pdyFaA3E8VfqOcKnhYPdIDrvGA.jpg
Festival de la Canción de Eurovisión: La historia de Fire Saga,2020-06-26,1.908,en,"Dos cantantes luchan por convertirse en estrellas del pop en un importante concurso musical, donde la presión, los rivales y otros percances ponen a prueba su relación.","[10402, 35]",False,/7Wi7rpl9Ge1fxwArw9dP2BgkUi7.jpg
American Assassin,2017-07-14,22.1928,en,"Adaptación cinematográfica de la novela homónima de Vince Flynnm, cuya trama presenta a Mitch Rapp, un estudiante ejemplar que, tras la terrible muerte de su novia en una playa a manos de unos terorristas, decide cambiar el rumbo de su vida y dedicarse a la caza de esta clase de delincuentes. Un año más tarde, entra en las filas de la CIA, institución en la que estará a las órdenes de su mentor, Stan Hurley.","[28, 12, 53]",False,/aCETMxBqd4h0Uq3R2ImntL2hrra.jpg
La leyenda del hombre lobo,2010-10-22,1.5731,en,"Narra la historia de Jordan Sands (Victoria Justice) que misteriosamente se transforma en un hombre lobo durante una visita a Rumania, donde ha sido heredada de un antiguo castillo. Jordan Sands convertida en lobo se vuelve peligrosa para los demas y el cambio confunde a su nuevo pretendiente, Goran. Con el fin de salvar a su querido amor, Jordania debe comunicarse con el dueño anterior del castillo, un cientifico, que es el unico capaz de salvarla antes de que sea demasiado tarde","[10751, 14, 10770, 35]",False,/gmI1uqI6gGA5I4LRjjO8I7Rr3rr.jpg
Golpe al sueño americano,1987-11-06,1.7674,en,"Julian (Downey Jr.) es un joven pijo de Beverly Hills que, aparentemente, lo tiene todo: atractivo físico, encanto, inteligencia, un padre rico, pero es un adicto a las drogas. Su mejor amigo (McCarthy) y la novia de éste (Jami Gertz) intentan ayudarlo, pero el mundo de Julian se desmorona y amenaza con arrastrarlos también a ellos. Adaptación de ""Menos de cero"", cruda novela del polémico Bret Easton Ellis, que retrata la influencia de las drogas sobre la juventud estadounidense de las clases altas.","[18, 80]",False,/cycoCe0ydSEHCozKFb6rnrRKjLg.jpg
Una proposición indecente,1993-04-07,6.0687,en,"David (Harrelson), arquitecto, y Diona Murphy (Moore), agente inmobiliario, son un matrimonio felizmente casado y bien avenido que, por culpa de un traspié económico, ve peligrar su nivel de vida. En Las Vegas, donde buscan un golpe de suerte en el juego que les traiga algo de dinero, un maduro y apuesto multimillonario (Redford) ofrece a David un millón de dólares a cambio de pasar una noche con su mujer. A pesar de las dudas iniciales, ambos acaban aceptando la propuesta...","[10749, 18]",False,/gnfppUk4ccdVKLvcN8johTWa0tC.jpg
Annabelle: Vuelve a casa,2019-06-26,6.4671,en,"Annabelle Vuelve a Casa es la tercera entrega de la saga ""Annabelle"" de New Line Cinema, protagonizada por la infame y siniestra muñeca del universo ""Expediente Warren"".  Los demonólogos Ed y Lorraine Warren están decididos a evitar que Annabelle cause más estragos, así que llevan a la muñeca poseída a la sala de objetos bajo llave que tienen en su casa. La colocan ""a salvo"" en una vitrina sagrada bendecida por un sacerdote. Pero una terrorífica noche nada santa, Annabelle despierta a los espíritus malignos de la habitación que se fijan un nuevo objetivo: la hija de diez años de los Warren, Judy, y sus amigas.",[27],False,/zxwPksbRKGaAi06rapPfFTVsMHv.jpg
Muerte en el Nilo,2022-02-09,7.45,en,"Las vacaciones egipcias del detective belga Hércules Poirot, a bordo de un glamuroso barco de vapor, se ven alteradas por la búsqueda de un asesino cuando la idílica luna de miel de una pareja perfecta se ve truncada de la forma más trágica.","[9648, 80, 53]",False,/4Fbl3qZSraPXdgmQQzQIDJA736N.jpg
El Loft,2014-10-14,5.4746,en,"Cinco hombres comparten en secreto un apartamento donde poder escaparse con sus amantes, donde relajarse o simplemente evadirse de la rutina. Hasta que un día aparece el cuerpo de una mujer asesinada en el apartamento y empieza un juego de sospechas entre ellos para intentar descubrir quién es el culpable y ver cómo se las arreglan para que todo el asunto no salga a la luz... Remake de la propia película de Erik Van Looy realizada en 2008.",[53],False,/tNG9zsB29ZjL3NDlofGr49q2El0.jpg
Pacto de sangre,1988-06-09,1.8099,en,Un joven muere asesinado y su padre invoca a un legendario demonio para que acabe con los asesinos de su hijo,"[14, 27]",False,/iNbwe74Zn1reutmYTo5ZQStNUL.jpg
Entre el amor y el juego,1999-09-17,2.219,en,"Billy Chapel es una estrella del béisbol que ha jugado en los Tigres de Detroit durante veinte años. Cuando menos se lo espera, el club le anuncia sus planes de traspasarlo a otro equipo. Por si esto fuera poco, su mujer está punto de abandonarlo.","[18, 10749]",False,/1nFfe4zfekpRnjZnxukGhB2rbMh.jpg
Fiebre salvaje,1991-06-07,2.5254,en,"Fliper Purify, un joven arquitecto de raza negra, comienza a salir con su secretaria, una chica blanca de origen italiano que tiene que cuidar de su padre. También Fliper tiene que atender a su hermano, un drogadicto. Ambos deciden confesar a sus respectivas familias que se han enamorado: la mujer de Flipper lo echa de casa y le prohíbe ver a su hija. Por su parte, el padre de Ángela, católico y racista, le pega una paliza y también la echa de casa","[18, 10749]",False,/pkDi8IAQGPvUgEWtLVrbHN0iqkn.jpg
La habitación (The room),2019-09-12,2.7466,en,"Matt y Kate compran una casa aislada. A medida que se mudan, descubren una habitación extraña que les da un número ilimitado de deseos materiales. Pero, como Kate ha tenido dos abortos involuntarios, lo que más extrañan es un niño.","[27, 18, 9648, 878]",False,/m6bIdi1u4wq5axdW7gKhga5envh.jpg
El juego del asesino,2024-09-12,4.9517,en,"Joe Flood, un sicario con enfermedad terminal, contrata a un asesino para acabar con su vida. Tras descubrir que su diagnóstico era erróneo, debe enfrentarse a antiguos colegas que intentan matarlo.","[28, 35, 53]",False,/81PSS5l5Yr3gfdYKts9I3z2aPkG.jpg
Warcraft: El origen,2016-05-25,5.9755,en,"El pacífico reino de Azeroth está a punto de entrar en guerra para enfrentarse a unos terribles invasores: orcos guerreros que han dejado su destruido mundo para colonizar otro. Al abrirse un portal que conecta ambos mundos, un ejército se enfrenta a la destrucción, y el otro, a la extinción. Dos héroes, uno en cada bando, están a punto de chocar en un enfrentamiento que cambiará el destino de su familia, su pueblo y su hogar. Así empieza una espectacular saga de poder y sacrificio donde se descubren las numerosas caras de la guerra y donde cada uno lucha por lo suyo. Adaptación del popular videojuego homónimo.","[28, 12, 14]",False,/r62koy47q5TpDfCVzH0opsk7ZXv.jpg
Habitación en Roma,2010-05-07,33.7847,es,"Verano de 2008. Se inspira en el film 'En la cama', del chileno Matías Bize. En un hotel del centro de Roma se conocen una rusa y una española. Al día siguiente Alba volverá a España y Natasha, a Rusia. En la habitación del hotel se respira una atmósfera cargada de erotismo y sensualidad. Entre ellas nace un sentimiento nuevo que ambas aceptan. Durante doce horas, las dos mujeres se confían sus vidas, hablan de sus compromisos y del amor sincero por sus respectivas parejas.","[18, 10749]",False,/4kF4qRXFd7MqX2bAJX3e3zQSxhV.jpg
Maníaco,1980-11-14,1.911,en,"Un asesino se mueve por las calles de Nueva York. Mata a mujeres brutalmente, se lleva sus cabelleras y las expone en maniquís en su asqueroso apartamento. Es su único contacto con el mundo fuera hasta que conoce a una guapa fotógrafa. Pero... ¿puede un maníaco formar simple amistad?",[27],False,/k5abkpMxYTYYuMahgVXF10h1s4Q.jpg
Desde París con amor,2010-02-04,8.0546,en,"A Charlie Wax (John Travolta), un singular agente secreto estadounidense, le ha sido encomendada en París una misión de alto riesgo relacionada con el terrorismo y el tráfico de cocaína. El problema es que tropezará con James Reece (Rhys Meyers), un empleado de la embajada norteamericana, nada acostumbrado a los métodos poco ortodoxos de Wax.","[28, 80, 53]",False,/luEfodfF9EZ8RZCPadFBpauYkgi.jpg
Seis grados de separación,1993-12-08,1.7506,en,"Paul consigue introducirse hábilmente en el mundo de los marchantes de arte neoyorquinos Ouisa y Flan Kittredge, haciéndose pasar por el hijo de Sidney Poitier. Pero, antes de que empiece a desentrañarse el engaño de Paul, éste aporta a sus anfitriones mucho más que una simple anécdota para contar en sus fiestas: desencadena una serie de acontecimientos que alterará el curso de sus vidas para siempre.","[9648, 18, 35]",False,/q4pTy0Dpkxb8ZgeBNvSqERp87nA.jpg
Buzz Lightyear: La película,2000-08-08,3.682,en,"Tras descubrir los orígenes de Woody en En Toy Story 2 , ahora en Buzz Lightyear: La Película se muestra descubrir cómo Buzz se convirtió en Guardián del Espacio, el auténtico Buzz Lightyear que tendrá que vérselas con el malvado Emperador Zurg, en una lucha intergaláctica para salvar el Universo. Buzz no está sólo, le acompañan nuevos personajes y los gracioso Hombrecillos Verdes.","[28, 12, 16, 35, 10751, 878, 10770]",False,/tgI2qNyRGmJJIlx3mAlK5xQr4F5.jpg
Jaula,2022-09-09,1.9517,es,"Paula y su marido regresan en coche de una cena. Repentinamente, se topan con una niña deambulando sola por la carretera. Dos semanas más tarde, tras conocer que nadie la reclama, deciden acogerla en su casa temporalmente y así también dar un giro a su vida de pareja. No será fácil, ya que la niña vive obsesionada con la fantasía de un monstruo que la castigará si sale de un cuadrado de tiza pintado en el suelo. Tras el fuerte vínculo que crean ambas, Paula iniciará un viaje por caminos oscuros para intentar descubrir el enigma del pasado de la niña.","[27, 9648]",False,/z0iZuYNM0hUyHZeldIdXf4aSrPy.jpg
Cecil B. Demente,2000-08-02,1.4084,en,"En Baltimore, el exigente director Cecil B. Demented dirige a una banda de revolucionarios del cine que secuestra a Honey Whitlock, una estrella cinematográfica madura y de mal carácter. Cecil la quiere en su nueva película independiente, un alegato antihollywoodiense. Además insiste en el celibato para que el equipo canalice toda sus energías hacia el rodaje de la película.","[35, 80, 28]",False,/gCXUA9BUOSDmOFVfkVBF4v15Td6.jpg
Porky's,1981-11-13,3.7715,en,"En Florida, durante la década de los cincuenta, un grupo de pícaros adolescentes que van juntos a la escuela descubren el sexo y el amor. Para dar rienda suelta a sus necesidades intentan entrar en Porky's, un local de alterne, pero, al negarles la entrada el dueño del establecimiento, conciben todo tipo de gamberradas contra él. A partir de entonces le harán la vida imposible con tal de lograr tener acceso a las chicas.",[35],False,/AqCOt1cWfKqCepxK7LIdT812idH.jpg
El asesino del nudo,2018-11-16,1.9472,en,"La reputación de Tyler se viene abajo cuando la chica que le gusta encuentra pornografía bondage en el camión de su padre y cree que es suya. Marginado por su grupo de amigos, se siente atraído por Kassi, una huérfana obsesionada con el asesino de Clovehitch, un asesino en serie aficionado al nudo ""clove hitch"" que aterrorizó al pueblo antes de desaparecer sin dejar rastro. Tyler descubrirá más fotos en el camión de su padre y temerá lo peor.","[18, 9648, 80]",False,/kF5V79FIdiQsiG8rUGemblQ4AnN.jpg
Dragon Blade,2015-02-19,2.5395,zh,"Un decurión de una Legión romana se verá solo y abandonado en medio de China tras una expedición fallida. Será allí donde se cruce con un heroico soldado chino con el que unirá sus fuerzas para combatir a un enemigo aún mayor que amenaza no sólo a China, sino a todo el mundo conocido.","[12, 36, 28, 14]",False,/bNLYneTNnlfjf0jVUADlqA7RXaf.jpg
Justo antes de irme,2015-04-24,1.2665,en,Ted Morgan (Seann William Scott) es un hombre deprimido que regresa a su ciudad natal para corregir ciertos errores del pasado antes de suicidarse.,"[35, 18, 10749]",False,/rEwXZIOh3CLVA5JJmxT5kaYY6ff.jpg
Grandes esperanzas,2012-11-30,1.9563,en,"Aunque la historia ya haya sido llevada al cine anteriormente en numerosas ocasiones, se trata de la versión más moderna de este clásico drama. Pip es un joven huérfano que abandona su origen humilde gracias a la ayuda de un oculto y misterioso benefactor que se ocupa de cambiar la calidad y trayectoria de su vida. Sin conocer la identidad de quién lo apadrina y sin recibir ningún tipo de explicación, el protagonista se traslada a la capital de Inglaterra donde se codeará con la alta sociedad londinense con el objetivo de convertirse en un verdadero caballero. El muchacho utiliza esta nueva posición para cortejar a la bella Estella, joven heredera de una gran fortuna y el amor platónico de Pip desde que la conoció durante su infancia. Desgraciadamente, las cosas se complicarán cuando se descubra la terrible verdad que se oculta tras la fortuna que el protagonista recibe anónimamente, provocando catastróficas consecuencias que afectarán a todo lo que ama.","[18, 10749]",False,/7HPhUcCJBYiu6G7hA8OB22aCUss.jpg
La Maldición de Damien,1978-06-09,3.1739,en,"Desde la repentina y sospechosa muerte de sus padres, Damien, vive con sus adinerados tíos (Lee Grant y William Holden). El chico, a quien muchos consideran el Anticristo, planea fríamente apoderarse del imperio empresarial de su tío como primer paso para dominar el mundo. Mientras tanto, todos los que intentan desvelar los secretos de su siniestro pasado, o de su pérfido futuro, encuentran la muerte de forma rápida y cruel...","[27, 53]",False,/pTSQ3VMTAxb5JJcQDJoyAFOoNtP.jpg
La momia II. El regreso de la momia,2001-05-04,26.1649,en,"Han pasado diez años, Rick O'Connell se ha casado con Evelyn, y ambos son padres del pequeño Alex, de ocho años. Cuando, tras una serie de acontecimientos, la momia del antiguo sacerdote egipcio Im-Ho-Tep es resucitada por una extraña secta en el British Museum, y la maldición milenaria del Rey Escorpión -que seis mil años atrás traicionó al dios Anubis- lo devuelve a la vida, el choque entre ambas fuerzas malignas desencadenará el caos en el mundo... si Rick y Evelyn no consiguen evitarlo.","[12, 28, 14]",False,/x5CeEQ2iq9A20LbU0K4Q1TMxFDs.jpg
Reality,2023-06-02,2.7742,en,"Augusta, Georgia, Estados Unidos, 3 de junio de 2017. Tras hacer unos recados, Reality Winner regresa a su casa, donde es abordada por dos hombres.","[18, 53]",False,/rTEYxSDo9aJTTbM0zuMMLgzJcUJ.jpg
En la mira del francotirador (The Wall),2017-05-12,3.5533,en,"Dos francotiradores estadounidenses quedan atrapados en una zona solitaria del desierto de Irak durante una misión. Cuando son atacados intentan ponerse en contacto con sus compañeros, pero al otro lado del teléfono solo se oye a un tirador iraquí que les deja claro que quiere jugar al gato y al ratón. Su única protección es un pequeño muro de ladrillos que separa al atacante de sus víctimas.","[10752, 53, 18, 28]",False,/w5bkFHUHfnV5uVvAuNU1lAqPsLI.jpg
Línea de extinción,2024-11-07,9.5567,en,"El mundo ha cambiado. El único lugar habitable que le queda a la humanidad se encuentra en las altas montañas, a más de 2500 metros de altura. Por debajo de esos 2500 metros, habitan las criaturas que exterminaron al 95 % de la población humana hace menos de tres años. Para salvar la vida de su hijo pequeño, un padre (Anthony Mackie) se ve obligado a aventurarse bajo 'La Línea' con una científica (Morena Baccarin) a la que desprecia, pero que podría tener la clave para derrotar a los monstruos, y una joven (Maddie Hasson) decidida a mantenerlos con vida el tiempo suficiente para salvar a la raza humana.","[28, 878, 53]",False,/ymi9oxpJ9oaiHJtDOSO5J6ssk6Q.jpg
No lo pienses,2016-07-22,1.1215,en,La dinámica de un grupo de humoristas que intentan abrirse un hueco en el mundillo cambia totalmente cuando a uno de ellos lo contratan en un programa de televisión.,"[35, 18]",False,/f8PuoewhI3qeROdfXSw2Utjf1On.jpg
Plan en Las Vegas,2013-10-31,3.1126,en,"Con el paso del tiempo, cuatro hombres que fueron amigos en los años cincuenta siguieron caminos muy distintos. Cuando el único que quedaba soltero decide casarse (Douglas), se reúnen todos en Las Vegas para celebrarlo.",[35],False,/19NrCtVSb6aWKyC4VesOeA0Giqg.jpg
Kick-Ass 2: Con un par,2013-07-17,4.3426,en,"Secuela de la aclamada película Kick-Ass (2010), basada en el cómic de Mark Millar. Después de que la loca valentía de Kick-Ass (Aaron Taylor-Johnson) inspirara a toda una oleada de nuevos defensores del bien dirigidos por el durísimo coronel Stars and Stripes (Jim Carrey), nuestro héroe decide unirse a ellos. Pero cuando Bruma Roja (Christopher Mintz-Plasse), que regresa con el nombre de The Mother, decide deshacerse de los superhéroes aficionados, solo Hit Girl (Chloë Grace Moretz) podrá impedir que los aniquile.","[28, 12, 80]",False,/wjFX0jaUl7tfgN0CDAbdgqqRwOT.jpg
Defendor,2009-09-12,1.849,en,"Un hombre llamado Arthur Poppington mezcla en su mente la realidad y la fantasía. Por momentos es una persona más de la sociedad, pero curiosamente desarrollará una faceta como superhéroe. Conocido bajo el nombre de Defendor, buscará a su archienemigo por las calles de la ciudad luchando contra la delincuencia. Una prostituta se cruzará en su camino y le ayudará en su tarea de reducir al Capitán Industria.","[18, 28, 35, 80]",False,/egMAOjUfyRSSzwMFhJwiOWQKS6y.jpg
Prête-moi ta main,2006-11-01,0.7163,fr,"Para tranquilizar a su ansiosa familia, Luis contrata a Emma, la hermana de un compañero de trabajo, para simular que tiene una relación amorosa. El plan es sencillo: el día de la boda, Emma lo dejará plantado, causándole un desgarrador sufrimiento. De este modo espera conseguir que tanto su madre como sus hermanas renuncien a la idea de casarlo.","[35, 10749]",False,/gIGigsvqqdNjcBcjDoatjO1ychU.jpg
